"pair","dataset","dataset_label","chemical","year","gender","age_group","n","geo_mean","median","p25","p75"
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXBGM",2017,"Male","<18",100,0.285607470381093,0.18,0.18,0.4125
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2013,"Female","18–44",109,0.223282201986611,0.19,0.19,0.19
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2013,"Female","45–64",65,0.238883865107613,0.19,0.19,0.31
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2013,"Female","65+",71,0.238023502313677,0.19,0.19,0.275
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2013,"Female","<18",32,0.196951719817068,0.19,0.19,0.19
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2013,"Male","18–44",91,0.21240190585529,0.19,0.19,0.19
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2013,"Male","45–64",78,0.245513214073082,0.19,0.19,0.2975
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2013,"Male","65+",36,0.269917136633882,0.19,0.19,0.3325
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2013,"Male","<18",29,0.224424130222842,0.19,0.19,0.19
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2017,"Female","18–44",306,0.183004590927984,0.15,0.15,0.15
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2017,"Female","45–64",255,0.205020059881267,0.15,0.15,0.24
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2017,"Female","65+",173,0.196622359311775,0.15,0.15,0.23
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2017,"Female","<18",95,0.164924264374209,0.15,0.15,0.15
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2017,"Male","18–44",288,0.17057840059797,0.15,0.15,0.15
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2017,"Male","45–64",265,0.190227150829223,0.15,0.15,0.22
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2017,"Male","65+",189,0.188704622807452,0.15,0.15,0.21
"IHGEM_vs_SSPFAS","IHGEM","Mercury: Inorganic, Ethyl & Methyl (Blood)","LBXIHG",2017,"Male","<18",100,0.169748758772678,0.15,0.15,0.15
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2013,"Female","18–44",123,0.273068863156201,0.24,0.14,0.53
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2013,"Female","45–64",73,0.483140817850279,0.49,0.3,0.79
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2013,"Female","65+",73,0.376025941274248,0.37,0.25,0.61
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2013,"Female","<18",42,0.136688314341133,0.14,0.11,0.18
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2013,"Male","18–44",104,0.216906695914052,0.185,0.12,0.3375
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2013,"Male","45–64",86,0.337340942586921,0.3,0.1625,0.6275
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2013,"Male","65+",38,0.385981402232535,0.38,0.26,0.6275
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2013,"Male","<18",33,0.109488970208782,0.11,0.07,0.15
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2015,"Female","18–44",95,0.265619892579016,0.27,0.165,0.4
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2015,"Female","45–64",82,0.406202310700356,0.415,0.255,0.67
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2015,"Female","65+",50,0.33316556863208,0.315,0.2325,0.4925
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2015,"Female","<18",31,0.141749280975863,0.16,0.09,0.2
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2015,"Male","18–44",103,0.273180830996557,0.24,0.14,0.51
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2015,"Male","45–64",61,0.259984726755443,0.21,0.16,0.39
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2015,"Male","65+",45,0.362851958039928,0.35,0.24,0.51
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2015,"Male","<18",40,0.134987707553621,0.14,0.07,0.1725
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2017,"Female","18–44",374,0.294075509774404,0.28,0.1625,0.4775
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2017,"Female","45–64",313,0.406796241761075,0.4,0.26,0.62
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2017,"Female","65+",210,0.410460608514711,0.38,0.2625,0.58
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2017,"Female","<18",124,0.146620135160263,0.145,0.07,0.2325
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2017,"Male","18–44",340,0.236413152997506,0.2,0.13,0.395
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2017,"Male","45–64",309,0.3175793578869,0.29,0.18,0.52
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2017,"Male","65+",214,0.377461905216286,0.36,0.24,0.6175
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBCD",2017,"Male","<18",120,0.125097430389476,0.13,0.07,0.1725
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2013,"Female","18–44",123,11.1797211040429,11.75,8.72,14.62
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2013,"Female","45–64",73,9.30801295856511,9.24,7.1,12.26
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2013,"Female","65+",73,9.65198608077146,9.65,7.71,11.46
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2013,"Female","<18",42,12.9343604463319,13.5,10.9975,16.0175
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2013,"Male","18–44",104,8.83936601091492,8.885,6.9825,10.9175
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2013,"Male","45–64",86,8.81867467472782,9.06,7.1225,10.4475
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2013,"Male","65+",38,9.01939247106414,8.865,7.0625,11.1975
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2013,"Male","<18",33,10.8466073891947,10.95,9.11,13.53
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2015,"Female","18–44",95,10.4974744932182,10.41,8.25,14.05
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2015,"Female","45–64",82,9.55319528842556,9.43,7.8575,11.98
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2015,"Female","65+",50,9.09355784105938,8.655,7.445,11.415
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2015,"Female","<18",31,11.7105198646928,11.46,10.19,14.49
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2015,"Male","18–44",103,8.40162269308115,8.53,6.91,10.55
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2015,"Male","45–64",61,8.75473343047418,8.79,7.13,10.73
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2015,"Male","65+",45,8.38368910191561,8.39,6.62,9.56
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2015,"Male","<18",40,10.1451078383015,10.575,8.575,12.975
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2017,"Female","18–44",374,10.5751965877613,10.395,8.3725,13.285
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2017,"Female","45–64",313,9.89318689553258,9.92,7.98,12.44
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2017,"Female","65+",210,8.88380111287037,8.955,7.19,11.025
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2017,"Female","<18",124,11.5990384087606,11.875,9.06,14.655
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2017,"Male","18–44",340,9.11303759648087,9.07,7.235,11.185
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2017,"Male","45–64",309,9.00175741551994,8.91,7.21,11.14
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2017,"Male","65+",214,8.33603474814957,8.4,6.725,10.3825
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBMN",2017,"Male","<18",120,9.67718114083116,9.39,8.1,11.505
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2013,"Female","18–44",123,0.593392240205069,0.58,0.39,0.8
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2013,"Female","45–64",73,1.19531129432669,1.28,0.75,1.75
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2013,"Female","65+",73,1.37200465707064,1.3,0.96,1.92
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2013,"Female","<18",42,0.400686931691665,0.41,0.3025,0.505
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2013,"Male","18–44",104,0.93130870750662,0.9,0.6175,1.42
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2013,"Male","45–64",86,1.5241613698001,1.315,0.9925,2.285
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2013,"Male","65+",38,1.79206967985698,1.715,1.2375,2.655
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2013,"Male","<18",33,0.498302249175332,0.47,0.32,0.71
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2015,"Female","18–44",95,0.534105123846632,0.52,0.37,0.77
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2015,"Female","45–64",82,1.01307718015115,0.925,0.6625,1.5025
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2015,"Female","65+",50,1.10961127331285,1.195,0.8025,1.66
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2015,"Female","<18",31,0.341255677757068,0.38,0.24,0.45
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2015,"Male","18–44",103,0.885368139743105,0.8,0.53,1.42
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2015,"Male","45–64",61,1.20193170432811,1.13,0.8,1.78
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2015,"Male","65+",45,1.52689966584187,1.77,1.11,2.24
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2015,"Male","<18",40,0.573131975541313,0.57,0.4025,0.76
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2017,"Female","18–44",374,0.547983479726777,0.51,0.3425,0.81
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2017,"Female","45–64",313,1.01746629660382,1.08,0.61,1.5
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2017,"Female","65+",210,1.14947503420781,1.16,0.78,1.6325
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2017,"Female","<18",124,0.347969580807979,0.34,0.25,0.4625
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2017,"Male","18–44",340,0.797108572438398,0.67,0.47,1.23
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2017,"Male","45–64",309,1.18360255593648,1.14,0.79,1.6
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2017,"Male","65+",214,1.48720290387624,1.465,0.96,2.1275
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBPB",2017,"Male","<18",120,0.457659034968352,0.42,0.33,0.6225
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2013,"Female","18–44",123,196.289472311428,194.32,182.37,209.45
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2013,"Female","45–64",73,196.23676394483,193.9,175.46,207.51
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2013,"Female","65+",73,192.632641988799,192.89,179.8,208.75
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2013,"Female","<18",42,188.36221709541,188.885,179.045,201.455
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2013,"Male","18–44",104,196.782585307469,197.55,185.6425,209.0175
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2013,"Male","45–64",86,198.91807755457,200.08,183.9725,211.3425
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2013,"Male","65+",38,188.261206622411,191.12,176.945,199.53
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2013,"Male","<18",33,197.863662552378,195.28,184.46,213.74
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2015,"Female","18–44",95,191.302089573976,190.34,177.49,202.24
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2015,"Female","45–64",82,190.716343475838,189.77,176.445,209.635
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2015,"Female","65+",50,188.75864194193,188.595,172.695,207.7
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2015,"Female","<18",31,186.855912437871,187.18,173.83,207.685
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2015,"Male","18–44",103,194.229113952692,191.96,183.125,206.375
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2015,"Male","45–64",61,198.854260521724,194.74,182.49,209.32
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2015,"Male","65+",45,197.263353447814,196.73,182.63,212.39
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2015,"Male","<18",40,191.293170059587,192.195,179.8875,202.4375
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2017,"Female","18–44",374,186.103112397479,186.275,170.56,202.2325
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2017,"Female","45–64",313,190.356198970673,189.01,177.75,204.7
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2017,"Female","65+",210,187.908378461494,187.395,171.82,202.7075
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2017,"Female","<18",124,180.463835094022,180.885,167.28,194.6175
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2017,"Male","18–44",340,190.007310918775,188.51,175.3375,205.4275
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2017,"Male","45–64",309,192.66849530872,193.6,179.19,207.6
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2017,"Male","65+",214,186.624281684733,185.08,168.745,203.7425
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXBSE",2017,"Male","<18",120,188.285561786434,188.37,175.41,202.7025
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2013,"Female","18–44",123,0.698606696321809,0.64,0.34,1.185
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2013,"Female","45–64",73,1.00782172871633,0.87,0.51,1.79
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2013,"Female","65+",73,0.887602428464836,0.79,0.56,1.68
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2013,"Female","<18",42,0.454373090089039,0.425,0.2,0.745
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2013,"Male","18–44",104,0.621779368053833,0.59,0.29,1.015
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2013,"Male","45–64",86,1.09132566236577,1,0.4775,2.4575
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2013,"Male","65+",38,1.49207789062314,1.215,0.7,3.1375
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2013,"Male","<18",33,0.479267988712428,0.51,0.2,0.81
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2015,"Female","18–44",95,0.78849945944837,0.7,0.355,1.32
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2015,"Female","45–64",82,0.944160158641904,0.735,0.5225,1.46
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2015,"Female","65+",50,0.641301779461022,0.61,0.3225,1.045
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2015,"Female","<18",31,0.324184173554304,0.28,0.2,0.42
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2015,"Male","18–44",103,0.77422895418404,0.73,0.4,1.47
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2015,"Male","45–64",61,0.995920715345658,0.86,0.51,1.61
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2015,"Male","65+",45,0.843322788571864,0.75,0.41,1.58
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2015,"Male","<18",40,0.493594777992819,0.41,0.2,0.7775
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2017,"Female","18–44",374,0.668859801475997,0.595,0.31,1.265
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2017,"Female","45–64",313,0.849735307229341,0.77,0.38,1.71
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2017,"Female","65+",210,0.802961200186262,0.795,0.42,1.41
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2017,"Female","<18",124,0.41610652987726,0.36,0.2,0.6025
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2017,"Male","18–44",340,0.595285032590542,0.52,0.2975,1.05
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2017,"Male","45–64",309,0.94937472729936,0.9,0.45,1.66
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2017,"Male","65+",214,0.758819194370311,0.72,0.38,1.4875
"PBCD_EXT_vs_PFAS","PBCD_EXT","Cadmium, Lead, Hg, Se & Mn (Blood)","LBXTHG",2017,"Male","<18",120,0.38729945542805,0.335,0.2,0.6
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2015,"Female","18–44",91,0.07,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2015,"Female","45–64",81,0.0770516340384204,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2015,"Female","65+",50,0.0710058479971824,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2015,"Female","<18",30,0.07,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2015,"Male","18–44",100,0.07,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2015,"Male","45–64",59,0.0708514844632201,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2015,"Male","65+",45,0.0739271473502489,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2015,"Male","<18",38,0.07,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2017,"Female","18–44",363,0.0737709645456671,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2017,"Female","45–64",297,0.0747841300394965,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2017,"Female","65+",203,0.0782989342297192,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2017,"Female","<18",114,0.0772809558028439,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2017,"Male","18–44",334,0.0763425270517955,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2017,"Male","45–64",296,0.0770010120668749,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2017,"Male","65+",207,0.0755550932376451,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXBFOA",2017,"Male","<18",115,0.0784545104031834,0.07,0.07,0.07
"PBCD_EXT_vs_PFAS","PFAS","PFAS (Serum)","LBXMFOS",2015,"Female","18–44",91,0.698872455411586,0.6,0.5,1.1
